room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
13347411,3168004,Entire home/apt,Avenidas Novas,1,0.0,6,2.0,64.0
13350915,31203496,Private room,Olivais,35,5.0,1,1.0,19.0
13352502,44918893,Entire home/apt,Alvalade,11,5.0,5,3.0,138.0
13352668,75700315,Entire home/apt,Misericórdia,63,5.0,6,2.0,58.0
13353190,69562114,Entire home/apt,Belém,50,4.5,5,1.0,57.0
13353429,3953109,Entire home/apt,Santa Maria Maior,16,4.0,4,2.0,94.0
13353827,23124833,Private room,Penha de França,15,4.5,2,1.0,22.0
13353992,33976652,Entire home/apt,Misericórdia,45,4.5,6,2.0,87.0
13354945,27118701,Entire home/apt,Estrela,52,4.5,2,1.0,52.0
13355129,68198455,Private room,Penha de França,8,5.0,2,1.0,28.0
13358102,6184249,Entire home/apt,Alcântara,5,4.5,4,1.0,35.0
13359230,73977961,Entire home/apt,Santa Maria Maior,66,5.0,2,1.0,42.0
13363047,75830713,Entire home/apt,São Vicente,42,4.5,3,1.0,69.0
13365055,75858926,Entire home/apt,São Vicente,36,4.5,4,1.0,69.0
13366692,3953109,Entire home/apt,Misericórdia,26,5.0,4,2.0,89.0
13367211,27012059,Private room,Misericórdia,19,3.5,2,1.0,29.0
13367823,8488955,Private room,Arroios,1,0.0,1,1.0,29.0
13367894,75052702,Entire home/apt,Misericórdia,65,4.5,2,0.0,57.0
13368103,75052702,Entire home/apt,Misericórdia,47,4.5,4,1.0,68.0
13369106,3953109,Entire home/apt,Misericórdia,7,4.5,4,1.0,77.0
13369994,27998030,Private room,Arroios,56,4.5,3,1.0,38.0
13370542,30549102,Private room,Beato,7,4.0,2,1.0,21.0
13370638,46790756,Entire home/apt,Ajuda,20,4.5,6,2.0,58.0
13370802,67473125,Entire home/apt,Estrela,11,5.0,4,1.0,68.0
13371317,75930689,Entire home/apt,Alcântara,9,5.0,2,0.0,64.0
13372999,24374117,Entire home/apt,São Vicente,11,4.5,4,1.0,68.0
13375238,13830779,Entire home/apt,Arroios,48,4.5,3,1.0,46.0
13375750,75195914,Entire home/apt,Arroios,41,4.5,3,1.0,44.0
13376244,29690085,Entire home/apt,Misericórdia,3,2.5,10,6.0,87.0
13376417,46384153,Entire home/apt,Arroios,3,4.5,4,1.0,138.0
13376882,32870127,Entire home/apt,Campo de Ourique,10,5.0,2,0.0,61.0
13380841,76054831,Entire home/apt,São Vicente,16,4.5,4,2.0,75.0
13383087,48045283,Entire home/apt,Estrela,45,4.5,2,0.0,58.0
13383810,76081722,Entire home/apt,Misericórdia,0,0.0,8,4.0,231.0
13384666,3519021,Entire home/apt,Misericórdia,85,5.0,6,2.0,87.0
13384800,3519021,Entire home/apt,Misericórdia,52,4.5,4,2.0,58.0
13386008,68198606,Entire home/apt,Estrela,13,5.0,4,1.0,76.0
13386560,56074714,Entire home/apt,Arroios,0,0.0,4,1.0,127.0
13388066,33354102,Entire home/apt,Ajuda,21,4.5,3,1.0,44.0
13388373,76111309,Entire home/apt,Estrela,5,4.5,2,0.0,80.0
13388392,76127721,Entire home/apt,Santa Maria Maior,53,4.5,6,2.0,64.0
13389058,66378022,Private room,Arroios,9,4.5,1,1.0,18.0
13389866,65654617,Private room,Campo de Ourique,3,5.0,2,1.0,31.0
13392033,55451424,Entire home/apt,Santa Maria Maior,98,5.0,2,1.0,55.0
13393067,75577101,Entire home/apt,Arroios,0,0.0,4,3.0,461.0
13393373,74771129,Private room,Santa Maria Maior,1,0.0,6,1.0,87.0
13396049,1312785,Entire home/apt,Santo António,37,5.0,4,1.0,87.0
13399700,29359245,Entire home/apt,Misericórdia,4,3.5,5,1.0,127.0
13401806,22001919,Entire home/apt,Santa Maria Maior,20,5.0,4,1.0,58.0
13402799,76291192,Private room,Beato,45,4.5,2,1.0,22.0
13404331,3304512,Private room,Avenidas Novas,1,0.0,2,1.0,38.0
13405153,9609453,Entire home/apt,Campo de Ourique,24,4.5,4,2.0,46.0
13405701,75538228,Entire home/apt,Estrela,0,0.0,4,2.0,1038.0
13409952,76362431,Entire home/apt,São Vicente,53,5.0,4,1.0,40.0
13410594,76223539,Entire home/apt,Misericórdia,18,4.5,4,1.0,80.0
13412480,76392777,Entire home/apt,Arroios,28,5.0,6,3.0,109.0
13413052,29472278,Entire home/apt,Parque das Nações,1,0.0,5,3.0,138.0
13414452,29509561,Private room,Santo António,8,4.5,2,1.0,45.0
13414781,76418897,Private room,Lumiar,1,0.0,1,1.0,18.0
13416687,76445542,Entire home/apt,Santa Maria Maior,42,5.0,5,3.0,114.0
13422931,76511427,Entire home/apt,São Vicente,54,5.0,2,1.0,57.0
13423552,29509561,Private room,Santo António,4,5.0,2,1.0,41.0
13424170,70624147,Private room,Arroios,13,4.5,2,1.0,20.0
13424449,70624147,Private room,Arroios,16,4.5,2,1.0,23.0
13425846,13891550,Entire home/apt,Carnide,4,4.0,5,2.0,69.0
13427226,70624147,Private room,Arroios,5,4.5,2,1.0,18.0
13427987,51237206,Private room,Arroios,7,4.5,2,1.0,35.0
13429223,2607634,Private room,Penha de França,17,5.0,2,1.0,20.0
13429640,76578241,Private room,Areeiro,58,5.0,2,1.0,58.0
13429650,76574139,Private room,Santa Maria Maior,1,0.0,1,1.0,40.0
13430034,73977961,Entire home/apt,Santa Maria Maior,57,5.0,2,1.0,44.0
13432564,76614032,Private room,Areeiro,0,0.0,2,1.0,37.0
13432807,66575353,Private room,Misericórdia,14,4.0,2,1.0,69.0
13433350,49717065,Entire home/apt,Misericórdia,41,4.5,4,1.0,52.0
13433501,75035820,Private room,Santa Maria Maior,0,0.0,5,1.0,115.0
13433549,5473143,Entire home/apt,Misericórdia,61,4.5,4,2.0,98.0
13434609,5471155,Entire home/apt,Santa Maria Maior,4,5.0,4,2.0,114.0
13439125,70624147,Private room,Arroios,18,4.5,2,1.0,18.0
13440266,32325778,Entire home/apt,Santa Maria Maior,8,4.0,4,2.0,58.0
13440743,76708291,Private room,Alcântara,1,0.0,2,1.0,37.0
13440865,76701184,Entire home/apt,Santa Maria Maior,40,5.0,6,2.0,219.0
13442368,128128,Entire home/apt,Misericórdia,27,4.5,4,2.0,80.0
13443228,3106422,Entire home/apt,Arroios,14,4.5,4,1.0,75.0
13443387,39691626,Entire home/apt,Estrela,7,4.0,2,1.0,46.0
13443445,18190582,Entire home/apt,Santa Maria Maior,44,5.0,9,4.0,99.0
13444480,20156051,Private room,Arroios,30,5.0,2,1.0,35.0
13445123,75538228,Entire home/apt,Estrela,0,0.0,2,0.0,726.0
13445419,75538228,Entire home/apt,Estrela,0,0.0,2,1.0,553.0
13445764,30588908,Entire home/apt,Santa Maria Maior,52,4.5,4,1.0,68.0
13445950,20029709,Entire home/apt,Misericórdia,34,5.0,7,4.0,115.0
13448703,36624909,Entire home/apt,Parque das Nações,0,0.0,2,1.0,90.0
13450815,45885310,Entire home/apt,Misericórdia,7,4.5,4,1.0,61.0
13451072,74792458,Private room,Olivais,62,4.5,2,1.0,26.0
13451843,6184249,Private room,Alcântara,0,0.0,1,1.0,18.0
13455813,76884846,Entire home/apt,Santa Maria Maior,24,4.5,4,1.0,58.0
13457877,76904123,Entire home/apt,Misericórdia,60,4.5,9,4.0,148.0
13460188,862470,Private room,Santa Maria Maior,37,4.5,2,1.0,37.0
13462089,76948596,Entire home/apt,Santa Maria Maior,3,4.5,3,1.0,70.0
13462512,15900664,Private room,Estrela,34,4.5,2,1.0,26.0
13462841,76956471,Entire home/apt,Areeiro,10,5.0,4,2.0,87.0
13462954,76958088,Entire home/apt,Misericórdia,27,4.5,5,3.0,105.0
13467850,26774794,Entire home/apt,Misericórdia,8,4.5,4,2.0,93.0
13468063,37298262,Entire home/apt,Belém,24,5.0,6,2.0,93.0
13470535,76193689,Entire home/apt,Santo António,50,4.5,4,2.0,75.0
13471466,9944939,Entire home/apt,Santa Maria Maior,16,5.0,5,2.0,152.0
13471770,36110586,Entire home/apt,Santa Maria Maior,20,5.0,4,2.0,132.0
13472484,8781354,Entire home/apt,Alcântara,34,4.5,3,1.0,40.0
13474776,8459454,Entire home/apt,Campo de Ourique,24,5.0,6,3.0,93.0
13478600,77155491,Entire home/apt,Santa Maria Maior,21,5.0,5,2.0,98.0
13482830,3570032,Entire home/apt,Arroios,5,4.5,4,2.0,68.0
13484431,25110326,Entire home/apt,Areeiro,1,0.0,4,1.0,67.0
13485597,62988799,Entire home/apt,Santo António,32,4.5,4,1.0,64.0
13486090,8911887,Entire home/apt,Arroios,15,4.5,6,2.0,78.0
13487910,77263093,Entire home/apt,Estrela,18,5.0,4,2.0,75.0
13488451,76954004,Entire home/apt,Benfica,28,4.5,6,2.0,61.0
13490682,77307889,Private room,Santo António,39,5.0,2,1.0,41.0
13490733,17125483,Entire home/apt,Santa Maria Maior,45,5.0,4,1.0,69.0
13491412,6868102,Entire home/apt,Misericórdia,46,4.5,4,2.0,150.0
13494072,57444825,Private room,Misericórdia,14,5.0,2,1.0,52.0
13494596,20505600,Entire home/apt,São Vicente,19,5.0,4,1.0,61.0
13501816,39219982,Entire home/apt,Santa Maria Maior,24,5.0,3,1.0,80.0
13503580,32194684,Private room,Arroios,7,5.0,2,1.0,28.0
13504003,49096387,Private room,Alvalade,112,5.0,1,1.0,23.0
13505452,1654712,Entire home/apt,São Vicente,20,4.0,6,2.0,88.0
13508624,17256013,Entire home/apt,Santo António,34,4.5,5,2.0,104.0
13509370,76127721,Entire home/apt,Santa Maria Maior,45,4.5,5,2.0,58.0
13511330,29202743,Entire home/apt,Parque das Nações,6,4.5,4,2.0,127.0
13514728,77597089,Shared room,Lumiar,0,0.0,2,1.0,173.0
13519233,77652869,Entire home/apt,Parque das Nações,4,5.0,4,1.0,127.0
13519381,12030377,Entire home/apt,São Vicente,26,4.5,2,1.0,49.0
13519981,32194684,Private room,Arroios,12,4.5,2,1.0,28.0
13520191,4341539,Entire home/apt,Misericórdia,0,0.0,3,0.0,52.0
13520423,77663975,Shared room,Santa Maria Maior,7,4.5,10,1.0,15.0
13521684,77677158,Entire home/apt,Santa Maria Maior,15,4.5,4,1.0,64.0
13522354,3665015,Entire home/apt,São Vicente,30,4.0,2,1.0,29.0
13523113,1851592,Entire home/apt,Beato,1,0.0,7,2.0,35.0
13524709,36593870,Entire home/apt,Belém,7,4.5,6,2.0,98.0
13525805,77721918,Entire home/apt,Lumiar,36,5.0,4,2.0,69.0
13531431,77788474,Entire home/apt,Santa Maria Maior,45,4.5,3,1.0,40.0
13532235,45520390,Private room,Santa Maria Maior,79,4.5,2,1.0,46.0
13536935,22192546,Entire home/apt,São Vicente,0,0.0,5,2.0,57.0
13543575,10599350,Entire home/apt,Parque das Nações,2,0.0,8,4.0,184.0
13543607,34661552,Private room,Avenidas Novas,58,5.0,2,1.0,32.0
13546645,36145558,Entire home/apt,Campolide,32,4.5,4,1.0,45.0
13547817,17263208,Entire home/apt,Areeiro,1,0.0,8,4.0,115.0
13548922,77994079,Entire home/apt,Misericórdia,26,4.5,4,1.0,62.0
13554942,77788474,Entire home/apt,Santa Maria Maior,44,4.0,6,3.0,64.0
13556722,15900664,Private room,Estrela,23,4.5,2,1.0,26.0
13556777,77905788,Shared room,Arroios,1,0.0,7,1.0,15.0
13557753,23425485,Entire home/apt,Misericórdia,52,4.5,2,1.0,70.0
13557952,78096372,Entire home/apt,Santa Maria Maior,32,4.5,3,0.0,58.0
13558751,78096372,Entire home/apt,Santa Maria Maior,33,4.5,3,0.0,58.0
13560861,74142281,Private room,Estrela,28,5.0,3,1.0,80.0
13561190,78138169,Entire home/apt,Belém,3,5.0,3,1.0,80.0
13561843,78144642,Entire home/apt,Alcântara,21,5.0,4,0.0,45.0
13562062,10795586,Entire home/apt,Misericórdia,42,4.5,4,2.0,93.0
13562980,36161241,Entire home/apt,Misericórdia,21,5.0,4,2.0,113.0
13564234,63424495,Entire home/apt,Misericórdia,41,4.5,10,4.0,133.0
13568748,2446180,Entire home/apt,Santa Maria Maior,45,5.0,4,2.0,109.0
13570020,78234776,Private room,Santa Maria Maior,32,4.5,2,1.0,32.0
13570032,78249982,Shared room,Misericórdia,8,5.0,10,1.0,48.0
13570700,78254755,Private room,Misericórdia,26,5.0,2,1.0,68.0
13570966,26944307,Entire home/apt,Misericórdia,48,4.0,8,3.0,127.0
13571928,13667856,Entire home/apt,Arroios,11,4.5,6,4.0,88.0
13572014,9663008,Private room,São Vicente,19,4.5,2,1.0,35.0
13572435,29064494,Entire home/apt,Misericórdia,58,5.0,4,2.0,104.0
13572728,73757451,Private room,Areeiro,9,5.0,2,1.0,29.0
13573137,78279523,Entire home/apt,Misericórdia,23,5.0,4,2.0,138.0
13573163,541693,Entire home/apt,Santo António,5,4.5,3,1.0,56.0
13573706,50353773,Entire home/apt,São Vicente,17,4.5,3,1.0,58.0
13573996,59456528,Entire home/apt,São Vicente,25,5.0,4,1.0,88.0
13575382,77905788,Private room,Arroios,2,0.0,2,1.0,32.0
13576816,78329089,Entire home/apt,Alvalade,0,0.0,3,1.0,69.0
13580009,26866501,Entire home/apt,Santo António,16,5.0,6,2.0,87.0
13580313,29202743,Entire home/apt,Parque das Nações,2,0.0,4,2.0,156.0
13582804,5588401,Entire home/apt,Santa Maria Maior,49,5.0,5,2.0,93.0
13584135,32194684,Private room,Arroios,8,4.5,2,1.0,28.0
13584564,78430417,Entire home/apt,Arroios,31,4.5,10,4.0,190.0
13584864,56875138,Private room,Penha de França,3,4.5,2,1.0,26.0
13590225,74493688,Entire home/apt,Arroios,9,4.5,4,2.0,58.0
13591830,15101524,Entire home/apt,Santa Maria Maior,2,0.0,7,2.0,202.0
13593581,17263208,Entire home/apt,Ajuda,1,0.0,4,2.0,93.0
13594892,78574742,Entire home/apt,Benfica,18,4.5,4,2.0,35.0
13596404,31711662,Entire home/apt,São Vicente,30,4.5,4,1.0,58.0
13596605,35162534,Private room,Misericórdia,19,5.0,1,1.0,23.0
13597220,58755802,Entire home/apt,Santo António,37,5.0,4,2.0,127.0
13597431,53297285,Entire home/apt,Areeiro,35,4.5,3,1.0,46.0
13597640,78609961,Entire home/apt,Arroios,20,5.0,2,1.0,58.0
13598780,39001017,Entire home/apt,Misericórdia,19,5.0,4,2.0,127.0
13602849,78673539,Entire home/apt,Alvalade,0,0.0,3,1.0,35.0
13603050,78676650,Entire home/apt,Santa Maria Maior,55,5.0,8,4.0,138.0
13604140,8893764,Entire home/apt,Santo António,0,0.0,6,2.0,156.0
13609430,750300,Private room,Avenidas Novas,31,5.0,1,1.0,52.0
13610875,77989526,Entire home/apt,Alcântara,0,0.0,4,2.0,69.0
13613806,25318184,Entire home/apt,Estrela,2,0.0,4,1.0,69.0
13614099,78811989,Entire home/apt,Misericórdia,33,5.0,8,3.0,109.0
13615715,78831819,Entire home/apt,São Domingos de Benfica,0,0.0,4,1.0,57.0
13615943,75766994,Entire home/apt,Arroios,71,5.0,4,1.0,58.0
13616710,10236549,Entire home/apt,Misericórdia,54,5.0,4,1.0,98.0
13617183,49922719,Entire home/apt,Estrela,0,0.0,3,0.0,98.0
13618461,78863324,Private room,São Domingos de Benfica,1,0.0,2,1.0,23.0
13620340,43993019,Entire home/apt,Belém,39,5.0,4,1.0,97.0
13620723,78888890,Entire home/apt,Misericórdia,38,4.5,6,2.0,52.0
13620919,15414501,Entire home/apt,Campo de Ourique,9,5.0,4,2.0,138.0
13621137,78894191,Entire home/apt,Avenidas Novas,24,4.5,7,3.0,80.0
13622665,6194055,Entire home/apt,Santa Maria Maior,46,5.0,4,2.0,59.0
13622770,45429583,Entire home/apt,Misericórdia,0,0.0,6,2.0,138.0
13623202,77364826,Entire home/apt,Benfica,8,5.0,4,1.0,98.0
13630438,41658841,Entire home/apt,São Vicente,15,4.5,4,1.0,58.0
13630879,79022835,Entire home/apt,Arroios,31,4.5,4,2.0,57.0
13633439,78782310,Private room,Santa Clara,5,5.0,3,1.0,23.0
13634626,42464507,Entire home/apt,Belém,7,5.0,4,1.0,69.0
13635053,3215946,Entire home/apt,Arroios,2,0.0,7,3.0,93.0
13635560,1756107,Entire home/apt,Misericórdia,5,4.0,2,0.0,68.0
13635670,59929593,Entire home/apt,São Vicente,27,4.5,3,1.0,65.0
13637341,21019651,Entire home/apt,Santo António,43,4.5,6,3.0,69.0
13637786,42359491,Entire home/apt,Arroios,5,5.0,2,1.0,58.0
13637831,3487883,Entire home/apt,Penha de França,19,4.5,4,2.0,56.0
13637904,11935469,Entire home/apt,Santa Maria Maior,25,5.0,4,2.0,104.0
13639151,24627664,Entire home/apt,Santa Maria Maior,29,5.0,2,1.0,40.0
13639990,862470,Private room,Santa Maria Maior,5,4.5,2,1.0,35.0
13640930,79111346,Entire home/apt,São Vicente,22,5.0,6,3.0,66.0
13642344,79162777,Entire home/apt,Parque das Nações,13,4.5,2,0.0,80.0
13646831,13750296,Entire home/apt,Santa Maria Maior,38,5.0,6,2.0,113.0
13647618,7564916,Private room,Avenidas Novas,5,4.0,2,1.0,27.0
13647826,7564916,Private room,Areeiro,3,4.5,2,1.0,28.0
13651916,78782310,Private room,Santa Clara,2,0.0,1,1.0,20.0
13653164,68234689,Entire home/apt,Misericórdia,4,4.5,5,2.0,122.0
13653643,29509561,Private room,Santo António,2,0.0,2,1.0,46.0
13654209,45429583,Entire home/apt,Misericórdia,2,0.0,6,2.0,180.0
13654330,67009705,Entire home/apt,Areeiro,2,0.0,7,3.0,173.0
13655628,10721729,Entire home/apt,Avenidas Novas,17,5.0,3,1.0,58.0
13655783,37053566,Entire home/apt,São Vicente,10,4.5,16,6.0,184.0
13655944,43034906,Entire home/apt,Misericórdia,29,4.5,2,1.0,60.0
13656100,8490750,Entire home/apt,Campo de Ourique,74,5.0,2,0.0,52.0
13658120,70557666,Private room,Alvalade,141,4.5,2,1.0,19.0
13661669,79413998,Entire home/apt,Areeiro,24,4.5,6,2.0,93.0
13663403,79427373,Entire home/apt,Benfica,35,5.0,5,2.0,56.0
13663894,48672786,Entire home/apt,Arroios,17,5.0,12,6.0,276.0
13663946,48672786,Entire home/apt,Arroios,6,5.0,12,6.0,460.0
13663995,48672786,Entire home/apt,Arroios,4,5.0,16,10.0,577.0
13664137,79438847,Entire home/apt,Avenidas Novas,12,5.0,8,3.0,75.0
13664310,79440601,Entire home/apt,Beato,31,5.0,4,1.0,52.0
13664451,8247747,Private room,Arroios,1,0.0,2,1.0,27.0
13666092,3474094,Private room,Misericórdia,39,4.0,1,1.0,18.0
13666654,49265945,Entire home/apt,Misericórdia,11,3.5,4,1.0,52.0
13666751,1549585,Entire home/apt,Misericórdia,33,4.5,6,2.0,90.0
13667761,25841048,Entire home/apt,Santo António,32,5.0,10,5.0,218.0
13668424,2476571,Entire home/apt,Santa Maria Maior,22,4.5,8,2.0,93.0
13669858,22213534,Entire home/apt,Arroios,25,4.5,4,1.0,58.0
13670038,22213534,Entire home/apt,Arroios,8,4.5,4,1.0,69.0
13670335,76194354,Entire home/apt,Alvalade,0,0.0,6,2.0,115.0
13671684,73203917,Entire home/apt,São Vicente,48,5.0,2,1.0,80.0
13672144,79530555,Entire home/apt,Estrela,5,5.0,7,3.0,115.0
13672962,36081337,Entire home/apt,Olivais,30,4.5,2,0.0,40.0
13674302,31203496,Private room,Olivais,32,4.5,2,1.0,23.0
13677953,79614254,Entire home/apt,São Vicente,12,5.0,4,1.0,58.0
13679754,37826641,Private room,São Vicente,6,4.0,2,1.0,104.0
13679818,79634179,Private room,Santa Maria Maior,0,0.0,2,1.0,52.0
13680617,11470182,Private room,Santo António,72,4.5,2,1.0,23.0
13680776,11470182,Private room,Santo António,49,4.5,2,1.0,23.0
13681014,11470182,Private room,Santo António,68,4.5,2,1.0,27.0
13681116,11470182,Private room,Santo António,83,4.5,3,1.0,35.0
13681430,34379863,Entire home/apt,Olivais,27,5.0,4,1.0,46.0
13681671,76616931,Entire home/apt,Marvila,2,0.0,4,2.0,104.0
13681956,79651592,Private room,Lumiar,13,5.0,2,1.0,23.0
13684255,79687347,Entire home/apt,Santa Maria Maior,17,4.5,4,1.0,75.0
13687689,79221990,Entire home/apt,Campo de Ourique,32,5.0,2,1.0,62.0
13688044,14336284,Private room,Arroios,1,0.0,2,1.0,29.0
13691650,9444040,Entire home/apt,Misericórdia,10,4.5,6,3.0,93.0
13692335,46864016,Entire home/apt,Penha de França,0,0.0,6,2.0,69.0
13692544,21559406,Entire home/apt,Alcântara,6,4.5,2,1.0,52.0
13697662,79872324,Entire home/apt,Santo António,19,5.0,2,1.0,58.0
13699125,41441577,Entire home/apt,Alvalade,3,3.5,8,4.0,69.0
13699577,46266394,Entire home/apt,Arroios,15,5.0,6,3.0,75.0
13703972,9263939,Entire home/apt,Estrela,17,5.0,4,2.0,115.0
13704271,38250973,Entire home/apt,Santo António,35,4.5,2,1.0,47.0
13706843,80003037,Entire home/apt,Arroios,18,5.0,6,4.0,75.0
13707521,80013353,Entire home/apt,Santo António,42,4.5,4,2.0,93.0
13708201,5471155,Entire home/apt,Alcântara,2,0.0,2,1.0,40.0
13711086,52570650,Entire home/apt,Avenidas Novas,24,4.5,6,2.0,148.0
13713249,80094166,Entire home/apt,Santa Maria Maior,81,5.0,4,1.0,46.0
13713470,73203917,Entire home/apt,São Vicente,42,5.0,3,0.0,71.0
13721516,5880354,Entire home/apt,Estrela,0,0.0,5,3.0,115.0
13722176,26166365,Entire home/apt,São Vicente,2,0.0,5,3.0,173.0
13722555,80213089,Entire home/apt,Santo António,10,5.0,7,3.0,173.0
13724230,80237753,Private room,Lumiar,0,0.0,2,1.0,29.0
13724896,1496930,Entire home/apt,Santa Maria Maior,2,0.0,4,2.0,127.0
13725635,66950965,Private room,Estrela,8,4.5,2,1.0,35.0
13726810,80267432,Entire home/apt,Santo António,1,0.0,3,1.0,137.0
13727124,51752800,Entire home/apt,Beato,20,4.5,4,2.0,46.0
13730152,72881945,Entire home/apt,Beato,20,4.0,4,1.0,29.0
13730340,80306375,Entire home/apt,Campo de Ourique,3,4.5,5,3.0,115.0
13731915,62754115,Entire home/apt,Misericórdia,23,5.0,4,1.0,94.0
13735868,9263939,Entire home/apt,Estrela,10,4.5,2,1.0,57.0
13736868,9263939,Entire home/apt,Estrela,18,5.0,2,1.0,60.0
13738929,13891550,Entire home/apt,Santo António,9,4.5,5,2.0,69.0
13739163,19621329,Entire home/apt,São Vicente,5,5.0,2,1.0,64.0
13739210,76127721,Entire home/apt,Santa Maria Maior,59,5.0,3,2.0,52.0
13740303,62857833,Entire home/apt,Santa Maria Maior,27,4.5,4,2.0,68.0
13740986,67174132,Entire home/apt,Avenidas Novas,5,0.0,4,1.0,58.0
13741544,35027409,Private room,Penha de França,0,0.0,2,1.0,32.0
13742314,80456016,Entire home/apt,Misericórdia,33,4.5,6,3.0,91.0
13743003,64079972,Private room,Santo António,33,4.5,2,1.0,23.0
13744886,58842899,Entire home/apt,Misericórdia,1,0.0,6,4.0,109.0
13744951,17545372,Entire home/apt,Santa Maria Maior,37,5.0,4,2.0,114.0
13745604,45520390,Private room,Santa Maria Maior,90,4.5,1,1.0,40.0
13745835,31527144,Private room,Avenidas Novas,2,0.0,3,1.0,87.0
13745840,31527144,Private room,Avenidas Novas,1,0.0,3,1.0,93.0
13745844,31527144,Private room,Avenidas Novas,5,5.0,3,1.0,69.0
13745849,31527144,Private room,Avenidas Novas,3,4.5,3,1.0,69.0
13745853,31527144,Private room,Avenidas Novas,3,5.0,3,1.0,69.0
13745856,31527144,Private room,Avenidas Novas,4,5.0,3,1.0,69.0
13745859,31527144,Private room,Avenidas Novas,1,0.0,3,1.0,80.0
13745866,31527144,Private room,Avenidas Novas,2,0.0,3,1.0,80.0
13745942,15829010,Entire home/apt,São Vicente,16,5.0,6,2.0,93.0
13747560,71179272,Entire home/apt,Avenidas Novas,36,5.0,2,1.0,80.0
13747890,71179272,Entire home/apt,Avenidas Novas,36,5.0,2,1.0,80.0
13748155,71179272,Entire home/apt,Avenidas Novas,26,4.5,4,2.0,93.0
13750139,730459,Entire home/apt,Belém,44,5.0,3,1.0,40.0
13750554,71179272,Entire home/apt,Avenidas Novas,32,4.5,4,2.0,104.0
13750837,62690168,Private room,Areeiro,0,0.0,2,1.0,29.0
13751107,66378022,Private room,Penha de França,7,4.5,1,1.0,16.0
13751821,10898115,Entire home/apt,Arroios,35,5.0,6,2.0,98.0
13754917,37758551,Entire home/apt,Santa Maria Maior,4,5.0,4,1.0,69.0
13756525,14336284,Private room,Arroios,1,0.0,1,1.0,26.0
13758633,80653384,Entire home/apt,Belém,1,0.0,3,2.0,69.0
13760197,53607985,Entire home/apt,Santa Maria Maior,5,5.0,2,1.0,115.0
13760851,19643041,Entire home/apt,Santa Maria Maior,52,5.0,3,1.0,83.0
13761200,45429583,Entire home/apt,Misericórdia,0,0.0,6,2.0,173.0
13763377,78412418,Entire home/apt,Santa Maria Maior,23,4.5,3,1.0,64.0
13763540,80713824,Entire home/apt,Penha de França,27,5.0,4,2.0,58.0
13764195,30007339,Entire home/apt,Santo António,28,4.5,4,2.0,58.0
13764299,80719993,Entire home/apt,Santa Maria Maior,11,4.5,3,0.0,64.0
13766424,68077202,Entire home/apt,Santa Maria Maior,3,4.5,5,3.0,173.0
13767025,75052702,Entire home/apt,Misericórdia,53,4.5,2,0.0,68.0
13767810,50813062,Entire home/apt,Belém,16,5.0,4,2.0,45.0
13768902,15900664,Private room,Estrela,21,4.5,2,1.0,26.0
