pct_alcohol,cloruros,acido_citrico,densidad,acidez_fija,dioxido_azufre_libre,PH,puntuacion,azucar_residual,sulfitos,dioxido_azufre_total,vino_blanco,vino_tinto,acidez_volatil
9.5,0.032,0.14,0.9954200000000001,5.9,30.0,3.28,6,8.6,0.44,142.0,1,0,0.28
9.5,0.032,0.14,0.9954200000000001,5.9,30.0,3.28,6,8.6,0.44,142.0,1,0,0.28
10.0,0.027999999999999997,0.18,0.9922799999999999,6.2,20.0,3.41,5,1.5,0.5,111.0,1,0,0.27
10.6,0.03,0.34,0.9970600000000001,9.0,34.0,3.13,5,12.1,0.47,177.0,1,0,0.29
10.6,0.028999999999999998,0.34,0.99497,9.0,21.0,3.08,6,6.7,0.5,162.0,1,0,0.26
10.6,0.028999999999999998,0.34,0.99669,8.9,19.5,3.13,5,10.7,0.48,166.0,1,0,0.27
9.2,0.046,0.25,0.99828,6.5,15.0,3.15,6,17.3,0.42,110.0,1,0,0.23
11.0,0.036000000000000004,0.3,0.99269,6.9,28.0,3.24,6,1.8,0.48,117.0,1,0,0.32
11.2,0.040999999999999995,0.24,0.9919600000000001,7.2,17.0,3.25,6,1.4,0.53,159.0,1,0,0.22
9.6,0.046,0.38,0.9966200000000001,6.7,26.0,3.32,5,7.5,0.54,175.0,1,0,0.5
9.4,0.052000000000000005,0.14,0.99475,6.2,27.0,3.21,5,4.8,0.48,128.0,1,0,0.33
9.5,0.045,0.42,0.99544,6.3,62.0,3.2,6,7.1,0.53,209.0,1,0,0.26
9.3,0.052000000000000005,0.47,0.99944,7.5,51.0,3.09,5,16.9,0.62,188.0,1,0,0.2
9.4,0.052000000000000005,0.14,0.99475,6.2,27.0,3.21,5,4.8,0.48,128.0,1,0,0.33
9.5,0.045,0.42,0.99544,6.3,62.0,3.2,6,7.1,0.53,209.0,1,0,0.26
9.4,0.046,0.52,0.9966,6.6,8.0,3.07,5,11.3,0.46,110.0,1,0,0.36
11.2,0.043,0.42,0.99066,6.3,63.0,3.13,7,1.1,0.72,146.0,1,0,0.13
11.2,0.043,0.44,0.9907,6.4,67.0,3.14,7,1.2,0.73,150.0,1,0,0.15
11.2,0.043,0.42,0.99066,6.3,63.0,3.13,7,1.1,0.72,146.0,1,0,0.13
8.8,0.033,0.64,0.998,7.6,54.0,3.0,5,12.9,0.53,170.0,1,0,0.23
11.2,0.043,0.44,0.9907,6.4,67.0,3.14,7,1.2,0.73,150.0,1,0,0.15
11.2,0.043,0.42,0.99066,6.3,63.0,3.13,7,1.1,0.72,146.0,1,0,0.13
9.4,0.079,0.65,0.9930700000000001,5.7,17.0,3.2,5,1.2,0.42,137.0,1,0,0.255
11.1,0.03,0.26,0.99106,6.9,11.0,3.06,6,2.3,0.42,103.0,1,0,0.32
9.6,0.052000000000000005,0.22,0.9969600000000001,6.9,36.0,3.08,5,10.0,0.46,131.0,1,0,0.28
11.1,0.03,0.26,0.99106,6.9,11.0,3.06,6,2.3,0.42,103.0,1,0,0.32
9.4,0.079,0.65,0.9930700000000001,5.7,17.0,3.2,5,1.2,0.42,137.0,1,0,0.255
10.6,0.037000000000000005,0.16,0.99167,6.6,28.0,2.95,6,1.4,0.45,160.0,1,0,0.41
8.9,0.048,0.16,0.99902,7.3,59.0,3.13,5,14.9,0.45,240.0,1,0,0.37
12.3,0.021,0.24,0.98992,6.9,17.0,3.15,7,1.8,0.46,80.0,1,0,0.21
11.4,0.027999999999999997,0.28,0.99182,6.6,39.0,3.34,5,1.8,0.46,132.0,1,0,0.24
9.6,0.043,0.36,0.99556,6.8,60.0,3.16,6,7.0,0.49,207.0,1,0,0.28
10.3,0.034,0.24,0.99582,6.6,25.0,3.33,6,8.6,0.59,135.0,1,0,0.24
11.4,0.027999999999999997,0.28,0.99182,6.6,39.0,3.34,5,1.8,0.46,132.0,1,0,0.24
12.1,0.032,0.32,0.98972,7.0,29.0,3.23,6,1.1,0.36,80.0,1,0,0.16
9.9,0.026000000000000002,0.28,0.9935200000000001,7.0,10.0,3.46,5,1.3,0.45,56.0,1,0,0.14
9.7,0.035,0.36,0.9946,6.3,31.0,3.15,5,4.9,0.49,185.0,1,0,0.34
10.5,0.043,0.24,0.9927299999999999,6.8,70.0,3.18,5,1.9,0.52,154.0,1,0,0.26
8.9,0.038,0.42,0.9962799999999999,6.7,85.0,3.04,6,10.4,0.44,182.0,1,0,0.17
9.4,0.039,0.4,0.99582,6.5,74.0,3.18,5,10.0,0.5,227.0,1,0,0.27
9.6,0.037000000000000005,0.36,0.9955299999999999,6.7,63.0,3.18,5,8.6,0.5,206.0,1,0,0.25
12.6,0.013999999999999999,0.27,0.9891399999999999,5.8,45.0,3.4,7,1.7,0.56,104.0,1,0,0.3
9.2,0.156,0.56,0.99354,6.4,49.0,3.1,6,1.7,0.37,106.0,1,0,0.28
10.4,0.053,0.26,0.99976,7.7,36.0,3.2,5,18.95,0.5,174.0,1,0,0.3
9.0,0.062,0.3,0.99808,6.8,19.0,3.0,7,12.8,0.52,171.0,1,0,0.18
9.0,0.062,0.3,0.99808,6.8,19.0,3.0,7,12.8,0.52,171.0,1,0,0.18
9.0,0.062,0.3,0.99808,6.8,19.0,3.0,7,12.8,0.52,171.0,1,0,0.18
9.0,0.062,0.3,0.99808,6.8,19.0,3.0,7,12.8,0.52,171.0,1,0,0.18
9.0,0.062,0.3,0.99808,6.8,19.0,3.0,7,12.8,0.52,171.0,1,0,0.18
9.0,0.062,0.3,0.99808,6.8,19.0,3.0,7,12.8,0.52,171.0,1,0,0.18
9.2,0.039,0.25,0.9919,5.1,15.0,3.22,6,0.7,0.43,89.0,1,0,0.14
9.0,0.062,0.3,0.99808,6.8,19.0,3.0,7,12.8,0.52,171.0,1,0,0.18
9.7,0.068,0.1,0.9949899999999999,7.2,25.0,3.2,4,1.4,0.48,154.0,1,0,0.615
10.1,0.05,0.28,0.99655,6.9,47.0,3.34,6,13.3,0.42,132.0,1,0,0.13
11.0,0.059000000000000004,0.3,0.99615,6.7,24.0,3.46,7,8.5,0.64,152.0,1,0,0.34
10.8,0.038,0.29,0.9929600000000001,7.3,32.0,3.2,5,1.5,0.55,144.0,1,0,0.32
10.8,0.048,0.29,0.99482,6.3,49.0,3.22,5,11.7,0.38,147.0,1,0,0.21
13.5,0.027999999999999997,0.13,0.99079,5.4,12.0,3.48,7,5.0,0.88,107.0,1,0,0.5
10.6,0.042,0.34,0.99366,8.2,18.0,3.24,5,1.2,0.39,167.0,1,0,0.52
9.8,0.046,0.31,0.99434,7.8,28.0,3.23,5,2.1,0.64,208.0,1,0,0.28
11.7,0.023,0.34,0.9895799999999999,6.4,56.0,3.18,6,1.4,0.7,115.0,1,0,0.22
9.8,0.046,0.31,0.99434,7.8,28.0,3.23,5,2.1,0.64,208.0,1,0,0.28
9.0,0.034,0.27,0.9993799999999999,6.9,58.0,3.34,6,16.0,0.6,185.0,1,0,0.32
11.3,0.042,0.42,0.99059,6.8,51.0,3.18,7,1.1,0.74,132.0,1,0,0.11
9.4,0.031,0.32,0.99835,6.2,64.0,3.31,5,15.3,0.61,185.0,1,0,0.26
11.7,0.023,0.34,0.9895799999999999,6.4,56.0,3.18,6,1.4,0.7,115.0,1,0,0.22
11.3,0.025,0.29,0.99159,6.7,37.0,3.31,7,2.8,0.63,107.0,1,0,0.3
11.3,0.025,0.29,0.99159,6.7,37.0,3.31,7,2.8,0.63,107.0,1,0,0.3
12.0,0.019,0.3,0.98931,7.1,4.0,3.2,6,0.9,0.36,28.0,1,0,0.2
10.6,0.027999999999999997,0.36,0.9938,7.2,22.0,3.48,6,2.5,0.49,157.0,1,0,0.2
10.8,0.024,0.33,0.9955799999999999,8.9,47.0,3.13,6,8.1,0.46,202.0,1,0,0.26
10.8,0.024,0.32,0.9956299999999999,7.5,53.0,3.12,6,8.2,0.46,209.0,1,0,0.25
12.0,0.019,0.3,0.98931,7.1,4.0,3.2,6,0.9,0.36,28.0,1,0,0.2
9.4,0.053,0.46,0.9969100000000001,6.3,44.0,3.18,5,11.1,0.67,177.0,1,0,0.27
9.4,0.038,0.39,0.9959,6.5,61.0,3.19,5,7.8,0.5,219.0,1,0,0.3
11.3,0.025,0.29,0.99159,6.7,37.0,3.31,7,2.8,0.63,107.0,1,0,0.3
9.4,0.05,0.52,0.9962799999999999,6.6,29.0,3.07,5,10.1,0.4,140.0,1,0,0.36
12.0,0.021,0.37,0.9907600000000001,6.15,20.0,3.39,5,3.2,0.47,80.0,1,0,0.21
10.3,0.039,0.41,0.9967799999999999,6.5,47.0,3.28,7,14.2,0.72,129.0,1,0,0.18
10.3,0.039,0.41,0.9967799999999999,6.5,47.0,3.28,7,14.2,0.72,129.0,1,0,0.18
10.3,0.039,0.41,0.9967799999999999,6.5,47.0,3.28,7,14.2,0.72,129.0,1,0,0.18
11.3,0.026000000000000002,0.21,0.9908899999999999,6.6,48.0,3.22,7,2.9,0.38,126.0,1,0,0.26
9.4,0.063,0.35,0.9953700000000001,6.6,31.0,3.1,6,6.0,0.47,150.0,1,0,0.35
8.7,0.040999999999999995,0.28,1.0002,6.5,40.0,3.14,5,20.4,0.38,144.0,1,0,0.28
9.4,0.05,0.52,0.9962799999999999,6.6,29.0,3.07,5,10.1,0.4,140.0,1,0,0.36
11.3,0.026000000000000002,0.21,0.9908899999999999,6.6,48.0,3.22,7,2.9,0.38,126.0,1,0,0.26
10.3,0.039,0.41,0.9967799999999999,6.5,47.0,3.28,7,14.2,0.72,129.0,1,0,0.18
12.0,0.021,0.37,0.9907600000000001,6.15,20.0,3.39,5,3.2,0.47,80.0,1,0,0.21
8.0,0.033,0.21,0.9933200000000001,4.5,89.0,3.34,5,0.95,0.42,159.0,1,0,0.19
10.4,0.033,0.26,0.99316,8.0,36.0,3.44,7,1.7,0.51,136.0,1,0,0.24
10.7,0.028999999999999998,0.23,0.99272,7.8,39.0,3.37,7,1.7,0.41,128.0,1,0,0.17
10.2,0.03,0.24,0.99636,7.0,42.0,3.47,6,9.0,0.46,219.0,1,0,0.24
10.9,0.044000000000000004,0.0,0.9920200000000001,5.8,72.0,3.56,5,1.3,0.43,197.0,1,0,0.6
10.5,0.027000000000000003,0.26,0.9914799999999999,5.9,23.0,3.3,6,1.4,0.36,109.0,1,0,0.445
11.7,0.012,0.28,0.99064,6.7,36.0,3.26,7,2.4,0.39,100.0,1,0,0.28
8.6,0.065,0.2,0.99884,6.8,61.0,3.13,5,16.0,0.45,186.0,1,0,0.44
9.0,0.034,0.27,0.9977299999999999,7.2,40.0,3.2,5,11.4,0.44,174.0,1,0,0.24
8.7,0.044000000000000004,0.73,1.00013,8.7,27.0,2.96,5,14.35,0.88,191.0,1,0,0.31
12.8,0.062,0.26,0.98974,8.2,26.0,3.1,6,2.1,0.47,87.0,1,0,0.32
9.0,0.034,0.27,0.9977299999999999,7.2,40.0,3.2,5,11.4,0.44,174.0,1,0,0.24
8.7,0.044000000000000004,0.73,1.00013,8.7,27.0,2.96,5,14.35,0.88,191.0,1,0,0.31
11.8,0.023,0.38,0.9911200000000001,7.5,42.0,3.28,6,1.1,0.53,104.0,1,0,0.13
11.6,0.034,0.37,0.99136,9.2,36.0,3.05,6,1.1,0.55,84.0,1,0,0.14
11.8,0.027999999999999997,0.37,0.9913200000000001,7.4,28.0,3.14,6,1.2,0.61,89.0,1,0,0.2
10.6,0.042,0.35,0.9964200000000001,6.1,55.0,3.24,5,15.8,0.37,158.0,1,0,0.15
9.7,0.066,0.4,0.9948799999999999,7.6,14.0,3.17,5,5.2,0.8,91.0,1,0,0.23
10.3,0.047,0.22,0.9952700000000001,8.1,24.0,3.22,5,5.2,0.47,151.0,1,0,0.33
10.2,0.11900000000000001,0.24,0.9957799999999999,7.15,56.0,3.15,6,9.6,0.44,178.0,1,0,0.17
10.1,0.048,0.3,0.9935200000000001,6.7,38.0,3.33,7,5.2,0.44,113.0,1,0,0.12
10.9,0.046,0.36,0.9919899999999999,5.7,9.0,3.7,7,1.2,0.68,71.0,1,0,0.18
9.3,0.037000000000000005,0.28,0.99198,5.8,43.0,3.24,5,0.8,0.51,127.0,1,0,0.15
10.2,0.057,0.29,0.99756,6.6,29.0,3.33,6,14.45,0.54,144.0,1,0,0.23
10.2,0.11900000000000001,0.24,0.9957799999999999,7.15,56.0,3.15,6,9.6,0.44,178.0,1,0,0.17
9.5,0.066,0.39,0.99561,7.0,43.0,3.11,5,6.9,0.53,162.0,1,0,0.34
9.3,0.069,0.26,0.9934700000000001,6.4,25.0,3.18,5,3.4,0.4,146.0,1,0,0.68
12.9,0.018000000000000002,0.31,0.98936,7.3,45.0,3.06,7,2.3,0.34,80.0,1,0,0.22
8.7,0.042,0.27,0.9978600000000001,6.4,45.0,3.14,5,11.0,0.46,148.0,1,0,0.28
9.4,0.081,0.22,0.99705,6.9,76.0,3.4,5,5.95,0.57,303.0,1,0,0.4
10.1,0.034,0.23,0.9942,6.8,71.0,3.23,5,5.1,0.69,204.0,1,0,0.19
10.0,0.039,0.24,0.9948,7.1,60.0,3.19,4,5.4,0.78,196.0,1,0,0.23
11.1,0.05,0.42,0.99116,6.45,51.0,3.27,7,1.2,0.69,129.0,1,0,0.14
10.3,0.052000000000000005,0.44,0.9968799999999999,6.5,65.0,3.26,7,12.6,0.7,158.0,1,0,0.15
12.2,0.033,0.34,0.98974,7.1,27.0,3.24,6,1.0,0.41,73.0,1,0,0.15
9.3,0.067,0.34,0.9954200000000001,6.7,35.0,3.11,6,6.6,0.48,156.0,1,0,0.33
11.3,0.040999999999999995,0.26,0.99154,7.2,46.0,3.19,6,1.5,0.56,178.0,1,0,0.3
10.8,0.043,0.33,0.99118,7.0,46.0,3.04,6,1.0,0.65,110.0,1,0,0.23
11.2,0.033,0.25,0.99044,8.0,15.0,2.98,8,1.1,0.39,86.0,1,0,0.13
12.5,0.03,0.34,0.9914,6.2,36.0,3.32,7,6.6,0.45,91.0,1,0,0.21
9.3,0.05,0.41,0.9979,8.3,15.0,3.39,5,8.2,0.49,122.0,1,0,0.4
12.9,0.03,0.31,0.98892,5.9,38.0,3.4,7,2.0,0.41,142.0,1,0,0.34
11.2,0.039,0.25,0.9911399999999999,6.6,21.0,3.2,7,1.4,0.45,131.0,1,0,0.12
12.6,0.039,0.21,0.9918799999999999,9.6,21.0,3.0,6,2.0,1.0,120.0,1,0,0.655
9.3,0.046,0.4,0.9958299999999999,6.8,45.0,3.2,5,7.5,0.49,179.0,1,0,0.26
12.9,0.03,0.31,0.98892,5.9,38.0,3.4,7,2.0,0.41,142.0,1,0,0.34
12.9,0.03,0.3,0.98892,5.9,38.0,3.41,7,2.0,0.41,142.0,1,0,0.3
9.5,0.049,0.3,0.9970399999999999,7.0,46.0,3.2,7,13.3,0.36,120.0,1,0,0.15
11.9,0.037000000000000005,0.31,0.9911,7.9,5.0,3.19,6,2.85,0.36,24.0,1,0,0.37
10.3,0.032,0.25,0.99334,7.2,23.0,2.93,7,5.6,0.66,120.0,1,0,0.35
10.3,0.033,0.24,0.99334,7.2,23.0,2.92,7,5.6,0.66,120.0,1,0,0.32
11.2,0.031,0.33,0.9909399999999999,7.6,33.0,3.06,6,1.0,0.68,93.0,1,0,0.1
12.0,0.03,0.31,0.9901399999999999,6.2,32.0,3.18,6,3.2,0.31,150.0,1,0,0.25
9.6,0.042,0.17,0.9930399999999999,7.1,21.0,3.13,5,1.0,0.4,144.0,1,0,0.31
9.2,0.040999999999999995,0.28,0.9965200000000001,7.6,29.0,3.2,6,7.1,0.42,110.0,1,0,0.18
12.9,0.028999999999999998,0.29,0.98944,8.0,52.0,3.03,6,2.4,0.33,119.0,1,0,0.17
9.3,0.061,0.27,0.99772,7.2,46.0,2.99,6,11.2,0.59,149.0,1,0,0.19
12.1,0.03,0.25,0.99367,7.6,15.0,3.1,6,9.5,0.44,136.0,1,0,0.32
9.6,0.042,0.17,0.9930399999999999,7.1,21.0,3.13,5,1.0,0.4,144.0,1,0,0.31
11.2,0.026000000000000002,0.29,0.9918299999999999,6.6,35.0,3.37,6,1.8,0.48,128.0,1,0,0.21
11.2,0.028999999999999998,0.36,0.99126,7.0,28.0,3.11,7,2.6,0.37,98.0,1,0,0.16
12.9,0.028999999999999998,0.29,0.98944,8.0,52.0,3.03,6,2.4,0.33,119.0,1,0,0.17
9.2,0.042,0.38,0.99577,6.6,56.0,3.21,5,8.0,0.46,187.0,1,0,0.24
9.3,0.061,0.27,0.99772,7.2,46.0,2.99,6,11.2,0.59,149.0,1,0,0.19
9.2,0.040999999999999995,0.28,0.9965200000000001,7.6,29.0,3.2,6,7.1,0.42,110.0,1,0,0.18
9.3,0.040999999999999995,0.25,0.9942799999999999,6.9,26.0,3.18,6,3.3,0.5,124.0,1,0,0.3
10.7,0.03,0.27,0.9938799999999999,6.2,26.0,3.2,6,10.3,0.36,108.0,1,0,0.28
9.8,0.024,0.32,0.99208,6.9,20.0,3.05,6,1.2,0.54,166.0,1,0,0.31
10.3,0.036000000000000004,0.25,0.99256,6.7,28.0,3.3,6,1.6,0.54,143.0,1,0,0.23
10.7,0.03,0.27,0.9938799999999999,6.2,26.0,3.2,6,10.3,0.36,108.0,1,0,0.28
11.3,0.025,0.28,0.9925,5.7,26.0,3.28,6,9.65,0.38,121.0,1,0,0.23
8.8,0.048,0.5,0.9990399999999999,6.5,36.0,3.02,6,16.4,0.49,182.0,1,0,0.22
10.8,0.043,0.37,0.99216,7.0,16.0,3.18,5,1.5,0.5,104.0,1,0,0.18
9.8,0.024,0.32,0.99208,6.9,20.0,3.05,6,1.2,0.54,166.0,1,0,0.31
9.3,0.040999999999999995,0.25,0.9942799999999999,6.9,26.0,3.18,6,3.3,0.5,124.0,1,0,0.3
11.5,0.027000000000000003,0.31,0.99165,6.5,15.0,3.26,7,5.0,0.6,72.0,1,0,0.46
8.8,0.038,0.36,0.99924,6.5,43.0,3.26,5,16.3,0.41,133.0,1,0,0.23
8.8,0.038,0.36,0.99924,6.5,43.0,3.26,5,16.3,0.41,133.0,1,0,0.23
8.8,0.038,0.36,0.99924,6.5,43.0,3.26,5,16.3,0.41,133.0,1,0,0.23
9.4,0.17,0.38,0.9956,6.6,68.0,3.19,6,6.5,0.38,201.0,1,0,0.26
9.4,0.171,0.39,0.9956200000000001,6.7,64.0,3.19,6,6.4,0.38,200.0,1,0,0.26
9.6,0.045,0.39,0.9972,7.5,59.0,3.16,6,10.2,0.63,209.0,1,0,0.28
8.8,0.038,0.36,0.99924,6.5,43.0,3.26,5,16.3,0.41,133.0,1,0,0.23
9.3,0.044000000000000004,0.42,0.9958,6.8,56.0,3.22,6,7.4,0.48,189.0,1,0,0.23
8.9,0.044000000000000004,0.34,0.99976,7.8,66.0,3.22,5,13.7,0.75,184.0,1,0,0.25
8.9,0.044000000000000004,0.34,0.99976,7.8,66.0,3.22,5,13.7,0.75,184.0,1,0,0.25
10.0,0.049,0.22,0.9929600000000001,5.6,25.0,3.74,5,1.3,0.43,155.0,1,0,0.2
9.1,0.045,0.44,0.9957,6.4,47.0,3.24,5,7.4,0.46,182.0,1,0,0.21
9.3,0.044000000000000004,0.42,0.9958,6.8,56.0,3.22,6,7.4,0.48,189.0,1,0,0.23
9.4,0.043,0.37,0.99579,6.8,59.0,3.2,6,7.45,0.5,188.0,1,0,0.24
10.1,0.04,0.28,0.99541,7.8,46.0,3.14,6,7.2,0.6,179.0,1,0,0.25
8.9,0.044000000000000004,0.34,0.99976,7.8,66.0,3.22,5,13.7,0.75,184.0,1,0,0.25
10.8,0.046,0.29,0.99518,6.8,59.0,3.2,6,10.4,0.4,143.0,1,0,0.16
10.0,0.027999999999999997,0.29,0.9916799999999999,5.2,18.0,3.24,6,1.1,0.54,69.0,1,0,0.28
10.9,0.028999999999999998,0.31,0.9927600000000001,7.5,53.0,3.03,6,6.5,0.38,160.0,1,0,0.18
12.0,0.027000000000000003,0.3,0.99085,7.5,29.0,3.15,7,4.6,0.38,92.0,1,0,0.26
9.3,0.043,0.64,0.9987299999999999,8.2,22.0,2.99,5,13.9,0.8,171.0,1,0,0.37
12.3,0.03,0.27,0.99172,7.6,32.0,3.22,7,5.2,0.62,101.0,1,0,0.4
10.4,0.038,0.25,0.9931200000000001,7.5,29.0,3.45,6,1.7,0.56,129.0,1,0,0.26
10.9,0.028999999999999998,0.31,0.9927600000000001,7.5,53.0,3.03,6,6.5,0.38,160.0,1,0,0.18
10.5,0.045,0.32,0.9972,6.9,62.0,3.22,5,16.4,0.42,153.0,1,0,0.23
9.8,0.036000000000000004,0.31,0.9927799999999999,5.3,22.0,3.41,6,3.6,0.5,91.0,1,0,0.2
10.5,0.040999999999999995,0.31,0.99092,6.5,34.0,3.06,6,1.5,0.46,121.0,1,0,0.17
9.9,0.051,0.28,0.9962,6.5,86.0,3.16,6,12.4,0.51,213.0,1,0,0.35
11.4,0.035,0.31,0.9905299999999999,6.5,24.0,3.27,7,1.7,0.69,79.0,1,0,0.29
9.2,0.06,0.22,0.9985799999999999,6.8,41.0,3.18,5,6.2,0.51,190.0,1,0,0.3
9.7,0.051,0.36,0.9984,7.9,30.0,3.09,5,6.2,0.53,173.0,1,0,0.51
10.0,0.049,0.34,0.99335,7.9,13.0,3.09,5,2.6,0.51,135.0,1,0,0.51
11.4,0.035,0.31,0.9905299999999999,6.5,24.0,3.27,7,1.7,0.69,79.0,1,0,0.29
10.3,0.048,0.28,0.9949,7.1,50.0,3.13,6,9.3,0.49,141.0,1,0,0.29
9.9,0.051,0.28,0.9962,6.5,86.0,3.16,6,12.4,0.51,213.0,1,0,0.35
10.5,0.040999999999999995,0.31,0.99092,6.5,34.0,3.06,6,1.5,0.46,121.0,1,0,0.17
9.8,0.047,0.28,0.9953200000000001,7.4,29.0,3.16,7,9.1,0.47,95.0,1,0,0.2
9.3,0.067,0.42,0.9972700000000001,6.9,24.0,3.19,5,12.0,0.34,131.0,1,0,0.615
12.4,0.034,0.28,0.99026,6.8,25.0,3.08,7,4.8,0.47,100.0,1,0,0.32
9.3,0.048,0.19,0.9966799999999999,6.3,54.0,3.16,6,12.3,0.42,145.0,1,0,0.2
9.3,0.067,0.42,0.9972700000000001,6.9,24.0,3.19,5,12.0,0.34,131.0,1,0,0.615
9.5,0.048,0.28,0.9952,8.0,49.0,3.26,6,2.7,0.72,165.0,1,0,0.23
10.5,0.034,0.33,0.99144,6.7,9.0,3.08,6,3.6,0.4,45.0,1,0,0.27
10.5,0.034,0.33,0.99144,6.7,9.0,3.08,6,3.6,0.4,45.0,1,0,0.27
12.8,0.032,0.22,0.99015,6.7,19.0,3.26,7,4.3,0.53,99.0,1,0,0.44
10.8,0.045,0.3,0.9914,7.0,44.0,2.99,6,1.8,0.45,142.0,1,0,0.34
10.0,0.057,0.33,0.9969299999999999,7.3,48.0,3.1,6,11.8,0.55,127.0,1,0,0.26
11.8,0.045,0.34,0.99035,5.8,96.0,3.38,8,1.8,0.9,170.0,1,0,0.17
10.0,0.057,0.33,0.9969299999999999,7.3,48.0,3.1,6,11.8,0.55,127.0,1,0,0.26
11.8,0.045,0.34,0.99035,5.8,96.0,3.38,8,1.8,0.9,170.0,1,0,0.17
12.0,0.036000000000000004,0.36,0.99006,6.8,38.0,3.19,6,1.4,0.66,108.0,1,0,0.17
12.6,0.025,0.3,0.99126,7.1,15.0,3.18,6,6.6,0.46,138.0,1,0,0.43
11.9,0.026000000000000002,0.27,0.9899399999999999,5.8,15.0,3.37,8,1.55,0.4,70.0,1,0,0.315
10.6,0.027000000000000003,0.28,0.98985,5.9,5.0,3.13,5,0.7,0.32,28.0,1,0,0.17
9.2,0.08199999999999999,0.18,0.9971,6.6,47.0,3.42,5,6.4,0.48,240.0,1,0,0.34
10.0,0.059000000000000004,0.34,0.99882,8.6,42.0,3.17,6,11.8,0.52,240.0,1,0,0.33
9.2,0.038,0.26,0.99477,5.6,18.0,3.36,5,4.3,0.46,97.0,1,0,0.12
9.3,0.039,0.26,0.9947799999999999,5.8,19.0,3.36,6,5.1,0.47,103.0,1,0,0.13
10.2,0.055,0.35,0.9957600000000001,7.7,25.0,3.24,6,5.8,0.54,144.0,1,0,0.18
10.2,0.054000000000000006,0.36,0.9957799999999999,7.7,25.0,3.25,6,5.9,0.54,148.0,1,0,0.16
8.7,0.06,0.15,0.99354,6.0,51.0,3.14,5,1.3,0.51,154.0,1,0,0.26
10.7,0.05,0.35,0.99244,7.3,8.0,3.24,5,1.4,0.42,163.0,1,0,0.32
12.1,0.048,0.34,0.9908399999999999,7.7,4.0,3.18,6,1.2,0.34,119.0,1,0,0.3
9.5,0.05,0.3,0.9961200000000001,7.9,58.0,3.12,6,7.4,0.37,152.0,1,0,0.16
11.2,0.027999999999999997,0.29,0.99356,6.4,17.0,3.18,6,10.8,0.37,118.0,1,0,0.27
12.0,0.034,0.37,0.9895200000000001,6.9,36.0,2.93,6,1.8,0.59,95.0,1,0,0.16
9.5,0.05,0.3,0.9961200000000001,7.9,58.0,3.12,6,7.4,0.37,152.0,1,0,0.16
12.1,0.048,0.34,0.9908399999999999,7.7,4.0,3.18,6,1.2,0.34,119.0,1,0,0.3
10.7,0.05,0.35,0.99244,7.3,8.0,3.24,5,1.4,0.42,163.0,1,0,0.32
8.8,0.048,0.44,0.99955,6.4,29.0,3.26,7,14.4,0.54,228.0,1,0,0.44
10.8,0.052000000000000005,0.24,0.99374,6.3,36.0,3.8,6,1.7,0.66,135.0,1,0,0.2
13.1,0.026000000000000002,0.32,0.9892,6.2,39.0,3.31,7,3.6,0.37,138.0,1,0,0.29
12.5,0.035,0.32,0.99144,7.6,22.0,3.08,7,3.6,0.6,93.0,1,0,0.39
11.7,0.045,0.32,0.9935200000000001,7.0,37.0,3.09,8,10.05,0.33,131.0,1,0,0.36
11.7,0.045,0.32,0.9935200000000001,7.0,37.0,3.09,8,10.05,0.33,131.0,1,0,0.36
11.6,0.045,0.32,0.9935,7.0,35.0,3.09,8,10.5,0.33,135.0,1,0,0.36
11.3,0.043,0.36,0.9923700000000001,7.6,24.0,3.29,6,1.9,0.54,111.0,1,0,0.2
12.5,0.035,0.32,0.99144,7.6,22.0,3.08,7,3.6,0.6,93.0,1,0,0.39
11.4,0.025,0.37,0.9902200000000001,6.7,42.0,3.11,5,1.65,0.45,103.0,1,0,0.2
12.2,0.036000000000000004,0.34,0.9903200000000001,6.2,4.0,3.4,5,1.9,0.44,117.0,1,0,0.235
11.7,0.07400000000000001,0.6,1.03898,7.8,8.0,3.39,6,65.8,0.69,160.0,1,0,0.965
10.4,0.053,0.31,0.99587,7.1,32.0,3.31,6,6.85,0.59,211.0,1,0,0.2
10.4,0.053,0.31,0.99587,7.1,32.0,3.31,6,7.4,0.59,211.0,1,0,0.2
10.4,0.053,0.31,0.99587,7.1,32.0,3.31,6,7.4,0.59,211.0,1,0,0.2
9.1,0.083,0.25,0.99976,6.4,35.0,3.17,5,20.2,0.5,157.0,1,0,0.24
12.2,0.034,0.36,0.99354,8.0,8.0,3.05,6,11.0,0.41,70.0,1,0,0.3
9.1,0.083,0.25,0.99976,6.4,35.0,3.17,5,20.2,0.5,157.0,1,0,0.24
9.4,0.066,0.42,0.9955200000000001,6.9,41.0,3.12,5,6.2,0.54,176.0,1,0,0.4
9.4,0.065,0.43,0.9955200000000001,6.9,42.0,3.11,5,6.2,0.53,178.0,1,0,0.4
10.4,0.053,0.31,0.99587,7.1,32.0,3.31,6,6.85,0.59,211.0,1,0,0.2
9.2,0.047,0.51,0.9960399999999999,6.6,61.0,3.22,5,8.0,0.49,189.0,1,0,0.25
9.4,0.046,0.44,0.99584,6.8,52.0,3.2,5,8.2,0.51,183.0,1,0,0.26
13.5,0.033,0.3,0.9889399999999999,6.5,39.0,3.22,7,2.2,0.53,107.0,1,0,0.37
9.4,0.053,0.53,0.9963,6.8,37.0,3.07,5,10.1,0.4,151.0,1,0,0.35
